DstPort,Protocol,Tag
23644,icmp,Tag_194
34756,icmp,Tag_62
35264,tcp,Tag_44
23644,tcp,Tag_5
34756,udp,Tag_141
23644,icmp,Tag_32
35264,icmp,Tag_185
23644,icmp,Tag_120
12244,udp,Tag_22
12244,udp,Tag_96
35264,tcp,Tag_156
35264,tcp,Tag_91
35264,tcp,Tag_27
35264,icmp,Tag_13
12244,icmp,Tag_140
12244,udp,Tag_85
35264,udp,Tag_78
12244,icmp,Tag_143
34756,udp,Tag_163
35264,udp,Tag_9
35264,icmp,Tag_8
35264,tcp,Tag_153
34756,icmp,Tag_140
12244,tcp,Tag_41
35264,udp,Tag_133
35264,icmp,Tag_41
34756,udp,Tag_122
35264,tcp,Tag_140
12244,icmp,Tag_41
35264,udp,Tag_71
35264,tcp,Tag_43
12244,tcp,Tag_119
35264,tcp,Tag_121
35264,tcp,Tag_60
35264,tcp,Tag_139
23644,tcp,Tag_31
23644,udp,Tag_159
35264,tcp,Tag_8
35264,tcp,Tag_155
35264,tcp,Tag_167
23644,udp,Tag_118
12244,icmp,Tag_142
35264,tcp,Tag_177
23644,tcp,Tag_11
34756,icmp,Tag_126
34756,udp,Tag_134
35264,tcp,Tag_112
35264,tcp,Tag_86
12244,udp,Tag_60
35264,tcp,Tag_144
35264,tcp,Tag_148
35264,udp,Tag_181
34756,tcp,Tag_106
12244,icmp,Tag_98
12244,udp,Tag_7
12244,udp,Tag_23
35264,udp,Tag_7
35264,tcp,Tag_10
35264,tcp,Tag_4
35264,udp,Tag_27
12244,icmp,Tag_76
35264,icmp,Tag_68
35264,tcp,Tag_180
34756,icmp,Tag_8
12244,icmp,Tag_85
12244,icmp,Tag_12
35264,icmp,Tag_159
23644,icmp,Tag_112
23644,icmp,Tag_131
23644,udp,Tag_19
12244,icmp,Tag_194
23644,udp,Tag_187
23644,tcp,Tag_149
23644,tcp,Tag_51
12244,tcp,Tag_102
35264,tcp,Tag_61
12244,udp,Tag_197
35264,tcp,Tag_178
12244,udp,Tag_110
35264,tcp,Tag_173
35264,icmp,Tag_60
23644,icmp,Tag_77
35264,icmp,Tag_158
35264,icmp,Tag_118
35264,tcp,Tag_90
12244,tcp,Tag_4
34756,tcp,Tag_117
23644,tcp,Tag_1
34756,icmp,Tag_14
12244,tcp,Tag_78
35264,icmp,Tag_13
12244,udp,Tag_75
23644,udp,Tag_152
12244,udp,Tag_47
12244,udp,Tag_77
12244,icmp,Tag_45
23644,udp,Tag_179
35264,tcp,Tag_106
12244,icmp,Tag_156
23644,udp,Tag_50
12244,udp,Tag_122
35264,icmp,Tag_90
35264,tcp,Tag_2
35264,tcp,Tag_181
34756,udp,Tag_82
12244,icmp,Tag_54
34756,tcp,Tag_186
12244,tcp,Tag_151
35264,tcp,Tag_82
23644,icmp,Tag_37
35264,tcp,Tag_73
12244,udp,Tag_198
35264,icmp,Tag_98
12244,tcp,Tag_169
35264,udp,Tag_177
35264,udp,Tag_15
35264,icmp,Tag_133
35264,udp,Tag_31
34756,tcp,Tag_131
23644,tcp,Tag_137
23644,udp,Tag_20
12244,tcp,Tag_80
35264,udp,Tag_58
23644,udp,Tag_117
34756,icmp,Tag_23
34756,udp,Tag_120
12244,udp,Tag_17
35264,icmp,Tag_108
23644,tcp,Tag_178
35264,icmp,Tag_81
35264,udp,Tag_189
12244,icmp,Tag_2
23644,udp,Tag_171
35264,icmp,Tag_147
35264,icmp,Tag_173
12244,udp,Tag_84
35264,icmp,Tag_171
35264,udp,Tag_141
23644,udp,Tag_13
23644,udp,Tag_56
34756,icmp,Tag_200
35264,icmp,Tag_98
23644,udp,Tag_46
34756,icmp,Tag_124
35264,tcp,Tag_58
23644,udp,Tag_137
23644,udp,Tag_54
23644,tcp,Tag_165
34756,icmp,Tag_164
35264,udp,Tag_167
34756,udp,Tag_171
12244,udp,Tag_139
34756,udp,Tag_146
35264,udp,Tag_198
35264,tcp,Tag_181
34756,udp,Tag_149
23644,tcp,Tag_199
35264,udp,Tag_166
35264,icmp,Tag_197
35264,udp,Tag_52
12244,tcp,Tag_45
35264,tcp,Tag_87
34756,icmp,Tag_37
23644,icmp,Tag_160
35264,tcp,Tag_193
12244,udp,Tag_69
23644,icmp,Tag_19
23644,udp,Tag_129
35264,icmp,Tag_23
34756,udp,Tag_164
35264,tcp,Tag_116
35264,tcp,Tag_54
34756,icmp,Tag_167
23644,tcp,Tag_72
23644,tcp,Tag_139
12244,tcp,Tag_196
35264,icmp,Tag_168
34756,icmp,Tag_73
35264,icmp,Tag_124
23644,tcp,Tag_99
35264,udp,Tag_198
35264,tcp,Tag_190
23644,udp,Tag_127
34756,udp,Tag_96
35264,icmp,Tag_58
23644,tcp,Tag_200
35264,tcp,Tag_98
35264,icmp,Tag_42
23644,icmp,Tag_133
23644,tcp,Tag_132
35264,udp,Tag_23
34756,tcp,Tag_38
35264,udp,Tag_124
34756,icmp,Tag_36
35264,icmp,Tag_133
12244,tcp,Tag_84
12244,icmp,Tag_126
23644,tcp,Tag_23
34756,udp,Tag_31
12244,icmp,Tag_184
34756,udp,Tag_58
35264,tcp,Tag_104
23644,tcp,Tag_117
35264,udp,Tag_91
34756,tcp,Tag_19
34756,udp,Tag_172
35264,udp,Tag_46
12244,icmp,Tag_92
35264,icmp,Tag_128
23644,icmp,Tag_199
23644,icmp,Tag_25
12244,udp,Tag_43
35264,udp,Tag_39
35264,icmp,Tag_61
34756,tcp,Tag_196
35264,icmp,Tag_164
12244,tcp,Tag_71
35264,icmp,Tag_175
12244,udp,Tag_124
35264,udp,Tag_54
35264,udp,Tag_7
34756,udp,Tag_6
12244,udp,Tag_143
23644,udp,Tag_196
12244,tcp,Tag_35
12244,tcp,Tag_66
23644,icmp,Tag_94
12244,tcp,Tag_36
12244,udp,Tag_200
12244,tcp,Tag_42
12244,tcp,Tag_118
12244,icmp,Tag_32
34756,udp,Tag_91
23644,udp,Tag_44
34756,icmp,Tag_78
35264,icmp,Tag_103
23644,icmp,Tag_142
12244,icmp,Tag_111
23644,udp,Tag_95
23644,tcp,Tag_57
35264,icmp,Tag_178
35264,icmp,Tag_4
35264,udp,Tag_194
23644,udp,Tag_154
35264,icmp,Tag_112
35264,tcp,Tag_80
34756,icmp,Tag_200
35264,icmp,Tag_129
35264,tcp,Tag_193
12244,icmp,Tag_15
35264,udp,Tag_166
12244,icmp,Tag_65
35264,udp,Tag_193
12244,icmp,Tag_197
34756,udp,Tag_134
12244,icmp,Tag_79
35264,icmp,Tag_37
23644,tcp,Tag_79
34756,icmp,Tag_42
12244,udp,Tag_49
34756,icmp,Tag_160
12244,icmp,Tag_67
35264,icmp,Tag_158
23644,icmp,Tag_3
35264,udp,Tag_118
12244,tcp,Tag_162
35264,udp,Tag_95
12244,icmp,Tag_112
35264,tcp,Tag_53
23644,icmp,Tag_35
35264,icmp,Tag_101
23644,udp,Tag_68
34756,udp,Tag_46
12244,udp,Tag_46
12244,icmp,Tag_174
12244,tcp,Tag_32
34756,tcp,Tag_51
35264,tcp,Tag_14
23644,icmp,Tag_89
23644,tcp,Tag_1
35264,icmp,Tag_164
35264,icmp,Tag_13
35264,tcp,Tag_70
34756,tcp,Tag_3
35264,icmp,Tag_20
23644,udp,Tag_196
34756,icmp,Tag_64
35264,udp,Tag_52
35264,udp,Tag_32
35264,tcp,Tag_151
34756,udp,Tag_149
23644,tcp,Tag_68
34756,icmp,Tag_138
35264,tcp,Tag_112
35264,udp,Tag_136
35264,tcp,Tag_65
23644,tcp,Tag_50
35264,tcp,Tag_22
35264,udp,Tag_187
23644,udp,Tag_63
23644,tcp,Tag_29
12244,udp,Tag_115
23644,udp,Tag_118
12244,udp,Tag_91
12244,udp,Tag_165
23644,tcp,Tag_58
35264,tcp,Tag_86
35264,icmp,Tag_68
35264,icmp,Tag_46
12244,icmp,Tag_171
23644,tcp,Tag_194
23644,tcp,Tag_125
12244,icmp,Tag_105
23644,udp,Tag_85
12244,icmp,Tag_138
35264,icmp,Tag_161
35264,tcp,Tag_112
12244,udp,Tag_3
34756,tcp,Tag_169
35264,icmp,Tag_136
23644,icmp,Tag_144
12244,icmp,Tag_21
34756,udp,Tag_171
34756,icmp,Tag_141
35264,udp,Tag_86
12244,icmp,Tag_50
34756,udp,Tag_101
23644,tcp,Tag_27
35264,tcp,Tag_135
23644,tcp,Tag_82
12244,udp,Tag_52
23644,udp,Tag_52
35264,udp,Tag_13
23644,icmp,Tag_91
23644,tcp,Tag_147
23644,icmp,Tag_197
12244,icmp,Tag_161
34756,udp,Tag_155
23644,tcp,Tag_177
34756,icmp,Tag_53
23644,icmp,Tag_39
35264,tcp,Tag_88
34756,udp,Tag_58
35264,tcp,Tag_60
34756,tcp,Tag_76
35264,tcp,Tag_84
23644,icmp,Tag_52
35264,icmp,Tag_142
23644,icmp,Tag_175
35264,tcp,Tag_88
12244,udp,Tag_94
35264,icmp,Tag_172
35264,tcp,Tag_131
23644,tcp,Tag_36
23644,udp,Tag_3
34756,udp,Tag_179
35264,icmp,Tag_163
34756,tcp,Tag_66
35264,tcp,Tag_73
12244,tcp,Tag_135
35264,udp,Tag_147
23644,tcp,Tag_42
12244,icmp,Tag_191
34756,icmp,Tag_165
12244,tcp,Tag_110
23644,tcp,Tag_175
35264,tcp,Tag_182
34756,icmp,Tag_33
35264,tcp,Tag_180
23644,udp,Tag_57
23644,udp,Tag_112
12244,udp,Tag_109
23644,icmp,Tag_49
35264,icmp,Tag_80
12244,udp,Tag_110
35264,icmp,Tag_104
34756,udp,Tag_192
35264,tcp,Tag_89
35264,tcp,Tag_196
34756,udp,Tag_16
23644,udp,Tag_100
23644,icmp,Tag_16
34756,icmp,Tag_134
35264,icmp,Tag_25
23644,icmp,Tag_199
12244,tcp,Tag_145
12244,udp,Tag_20
23644,tcp,Tag_58
34756,tcp,Tag_152
34756,tcp,Tag_2
23644,tcp,Tag_92
35264,udp,Tag_157
35264,icmp,Tag_47
23644,icmp,Tag_35
23644,icmp,Tag_148
23644,udp,Tag_179
23644,tcp,Tag_192
12244,icmp,Tag_136
34756,tcp,Tag_165
34756,icmp,Tag_20
35264,udp,Tag_133
35264,icmp,Tag_24
34756,udp,Tag_52
12244,icmp,Tag_193
12244,tcp,Tag_33
34756,tcp,Tag_130
34756,udp,Tag_50
35264,udp,Tag_110
12244,icmp,Tag_155
23644,tcp,Tag_114
34756,icmp,Tag_148
35264,udp,Tag_24
35264,icmp,Tag_21
12244,icmp,Tag_100
12244,udp,Tag_58
35264,icmp,Tag_149
35264,tcp,Tag_43
35264,icmp,Tag_84
35264,tcp,Tag_63
23644,udp,Tag_85
12244,udp,Tag_76
12244,udp,Tag_80
12244,icmp,Tag_199
35264,udp,Tag_167
23644,udp,Tag_112
35264,udp,Tag_100
35264,icmp,Tag_122
35264,tcp,Tag_39
12244,tcp,Tag_116
35264,udp,Tag_2
23644,udp,Tag_152
35264,tcp,Tag_90
35264,icmp,Tag_47
35264,udp,Tag_136
35264,icmp,Tag_96
34756,icmp,Tag_59
34756,icmp,Tag_186
34756,tcp,Tag_187
12244,udp,Tag_70
35264,icmp,Tag_171
35264,udp,Tag_45
12244,udp,Tag_133
35264,icmp,Tag_34
34756,icmp,Tag_100
34756,icmp,Tag_187
35264,tcp,Tag_121
12244,udp,Tag_22
35264,udp,Tag_143
35264,tcp,Tag_70
35264,udp,Tag_77
12244,udp,Tag_67
34756,icmp,Tag_43
12244,icmp,Tag_40
23644,icmp,Tag_3
34756,icmp,Tag_178
35264,tcp,Tag_100
34756,tcp,Tag_173
35264,udp,Tag_164
34756,udp,Tag_45
34756,tcp,Tag_62
34756,tcp,Tag_149
35264,udp,Tag_37
35264,udp,Tag_101
35264,icmp,Tag_63
35264,udp,Tag_72
34756,udp,Tag_165
12244,tcp,Tag_28
23644,icmp,Tag_191
35264,tcp,Tag_145
23644,tcp,Tag_74
35264,udp,Tag_78
12244,icmp,Tag_25
23644,udp,Tag_111
34756,icmp,Tag_91
35264,icmp,Tag_56
23644,icmp,Tag_166
12244,udp,Tag_91
34756,udp,Tag_59
35264,icmp,Tag_119
35264,icmp,Tag_177
23644,icmp,Tag_77
12244,tcp,Tag_36
12244,tcp,Tag_164
35264,icmp,Tag_19
35264,tcp,Tag_54
34756,icmp,Tag_175
12244,tcp,Tag_37
12244,tcp,Tag_93
35264,tcp,Tag_69
35264,udp,Tag_48
35264,icmp,Tag_59
23644,icmp,Tag_138
35264,tcp,Tag_10
34756,udp,Tag_182
34756,tcp,Tag_42
34756,icmp,Tag_137
35264,tcp,Tag_175
35264,icmp,Tag_66
12244,udp,Tag_192
35264,icmp,Tag_187
12244,tcp,Tag_117
35264,icmp,Tag_78
12244,udp,Tag_185
35264,icmp,Tag_155
35264,tcp,Tag_186
23644,icmp,Tag_172
23644,icmp,Tag_95
35264,udp,Tag_106
35264,icmp,Tag_103
35264,udp,Tag_80
34756,icmp,Tag_197
35264,udp,Tag_186
12244,icmp,Tag_121
35264,tcp,Tag_179
12244,udp,Tag_9
35264,tcp,Tag_59
35264,tcp,Tag_168
12244,udp,Tag_57
23644,icmp,Tag_27
12244,tcp,Tag_36
12244,icmp,Tag_32
35264,udp,Tag_160
12244,udp,Tag_161
12244,icmp,Tag_38
12244,udp,Tag_61
12244,udp,Tag_171
23644,udp,Tag_146
23644,udp,Tag_110
35264,udp,Tag_95
23644,tcp,Tag_170
35264,tcp,Tag_178
35264,tcp,Tag_60
12244,udp,Tag_66
23644,udp,Tag_59
35264,tcp,Tag_20
35264,udp,Tag_159
35264,udp,Tag_143
12244,tcp,Tag_180
12244,tcp,Tag_110
35264,tcp,Tag_109
35264,icmp,Tag_118
35264,tcp,Tag_38
35264,icmp,Tag_30
35264,icmp,Tag_38
23644,tcp,Tag_117
35264,udp,Tag_84
12244,icmp,Tag_47
35264,tcp,Tag_2
34756,udp,Tag_73
35264,tcp,Tag_122
35264,udp,Tag_79
34756,tcp,Tag_148
34756,tcp,Tag_74
23644,udp,Tag_139
35264,udp,Tag_58
35264,icmp,Tag_36
35264,tcp,Tag_138
35264,tcp,Tag_27
12244,icmp,Tag_66
35264,udp,Tag_25
12244,tcp,Tag_105
34756,icmp,Tag_165
34756,tcp,Tag_101
35264,udp,Tag_127
23644,tcp,Tag_121
12244,icmp,Tag_191
35264,icmp,Tag_1
35264,udp,Tag_90
35264,tcp,Tag_89
35264,tcp,Tag_165
35264,icmp,Tag_168
34756,tcp,Tag_30
34756,icmp,Tag_94
34756,tcp,Tag_173
12244,tcp,Tag_150
35264,icmp,Tag_106
35264,icmp,Tag_101
34756,udp,Tag_25
35264,udp,Tag_86
34756,icmp,Tag_59
23644,udp,Tag_52
23644,tcp,Tag_66
34756,udp,Tag_53
23644,tcp,Tag_99
35264,icmp,Tag_123
34756,icmp,Tag_167
35264,udp,Tag_181
23644,icmp,Tag_79
35264,tcp,Tag_47
35264,tcp,Tag_195
35264,udp,Tag_122
35264,tcp,Tag_185
12244,icmp,Tag_130
35264,udp,Tag_54
35264,tcp,Tag_158
34756,tcp,Tag_161
12244,tcp,Tag_149
23644,tcp,Tag_187
12244,udp,Tag_34
35264,udp,Tag_83
23644,icmp,Tag_161
35264,icmp,Tag_129
12244,tcp,Tag_42
35264,icmp,Tag_15
23644,udp,Tag_29
23644,tcp,Tag_155
23644,tcp,Tag_36
35264,icmp,Tag_42
35264,tcp,Tag_142
23644,udp,Tag_79
23644,udp,Tag_148
35264,udp,Tag_176
34756,tcp,Tag_107
23644,udp,Tag_48
23644,udp,Tag_189
23644,udp,Tag_95
23644,tcp,Tag_73
35264,icmp,Tag_93
12244,udp,Tag_70
12244,udp,Tag_192
35264,icmp,Tag_8
35264,icmp,Tag_52
34756,icmp,Tag_69
34756,icmp,Tag_12
34756,tcp,Tag_80
35264,icmp,Tag_68
23644,udp,Tag_34
35264,udp,Tag_26
23644,icmp,Tag_176
35264,tcp,Tag_59
23644,udp,Tag_25
12244,tcp,Tag_156
35264,udp,Tag_165
35264,tcp,Tag_35
35264,icmp,Tag_127
12244,tcp,Tag_134
12244,tcp,Tag_11
23644,udp,Tag_155
35264,tcp,Tag_72
12244,icmp,Tag_168
34756,icmp,Tag_57
35264,tcp,Tag_7
12244,tcp,Tag_146
12244,icmp,Tag_177
12244,udp,Tag_193
35264,icmp,Tag_51
35264,tcp,Tag_146
35264,udp,Tag_141
35264,tcp,Tag_91
35264,udp,Tag_101
23644,icmp,Tag_19
34756,tcp,Tag_29
12244,udp,Tag_40
34756,icmp,Tag_85
12244,icmp,Tag_177
34756,udp,Tag_104
34756,tcp,Tag_111
34756,tcp,Tag_120
35264,udp,Tag_157
23644,tcp,Tag_106
34756,icmp,Tag_197
23644,icmp,Tag_90
34756,icmp,Tag_4
23644,udp,Tag_74
23644,icmp,Tag_183
23644,tcp,Tag_161
23644,udp,Tag_53
34756,udp,Tag_181
23644,udp,Tag_188
12244,icmp,Tag_70
35264,tcp,Tag_137
35264,udp,Tag_32
34756,udp,Tag_36
34756,tcp,Tag_168
23644,udp,Tag_78
35264,udp,Tag_43
23644,icmp,Tag_73
34756,udp,Tag_47
34756,icmp,Tag_7
12244,tcp,Tag_151
35264,tcp,Tag_92
35264,tcp,Tag_148
35264,icmp,Tag_123
12244,udp,Tag_165
35264,icmp,Tag_121
23644,udp,Tag_6
12244,udp,Tag_8
35264,udp,Tag_184
34756,udp,Tag_10
34756,icmp,Tag_21
35264,udp,Tag_133
35264,udp,Tag_105
34756,tcp,Tag_29
23644,icmp,Tag_181
12244,icmp,Tag_107
23644,icmp,Tag_77
35264,tcp,Tag_196
34756,udp,Tag_87
23644,icmp,Tag_197
12244,udp,Tag_4
34756,icmp,Tag_111
12244,tcp,Tag_121
35264,icmp,Tag_135
34756,udp,Tag_177
12244,tcp,Tag_135
35264,icmp,Tag_30
23644,tcp,Tag_82
35264,tcp,Tag_87
34756,udp,Tag_44
35264,icmp,Tag_174
35264,icmp,Tag_117
12244,udp,Tag_141
23644,udp,Tag_142
35264,udp,Tag_41
12244,udp,Tag_55
35264,tcp,Tag_127
35264,udp,Tag_45
12244,icmp,Tag_195
23644,udp,Tag_101
35264,tcp,Tag_32
35264,icmp,Tag_74
23644,icmp,Tag_148
12244,tcp,Tag_188
34756,tcp,Tag_71
35264,icmp,Tag_27
34756,icmp,Tag_147
34756,udp,Tag_44
34756,udp,Tag_101
35264,icmp,Tag_74
35264,icmp,Tag_65
35264,udp,Tag_24
12244,icmp,Tag_91
23644,icmp,Tag_25
35264,icmp,Tag_40
35264,tcp,Tag_187
35264,udp,Tag_126
12244,tcp,Tag_145
34756,tcp,Tag_138
35264,icmp,Tag_26
23644,tcp,Tag_46
35264,udp,Tag_65
35264,udp,Tag_160
23644,udp,Tag_23
12244,tcp,Tag_9
35264,udp,Tag_168
34756,icmp,Tag_11
35264,udp,Tag_142
12244,tcp,Tag_57
35264,tcp,Tag_117
35264,icmp,Tag_133
12244,udp,Tag_100
12244,tcp,Tag_62
34756,icmp,Tag_41
35264,icmp,Tag_160
35264,udp,Tag_171
35264,icmp,Tag_68
34756,tcp,Tag_74
35264,tcp,Tag_55
35264,udp,Tag_95
23644,tcp,Tag_157
34756,udp,Tag_65
35264,icmp,Tag_185
35264,tcp,Tag_48
35264,icmp,Tag_59
35264,tcp,Tag_11
12244,icmp,Tag_200
12244,udp,Tag_5
35264,icmp,Tag_5
12244,icmp,Tag_30
23644,tcp,Tag_88
35264,icmp,Tag_61
23644,icmp,Tag_47
35264,icmp,Tag_33
12244,icmp,Tag_110
35264,icmp,Tag_154
35264,udp,Tag_129
34756,tcp,Tag_13
35264,tcp,Tag_147
34756,tcp,Tag_54
35264,icmp,Tag_123
12244,icmp,Tag_109
12244,icmp,Tag_41
12244,icmp,Tag_140
35264,icmp,Tag_112
34756,icmp,Tag_195
35264,udp,Tag_31
12244,icmp,Tag_1
35264,tcp,Tag_121
23644,tcp,Tag_149
23644,udp,Tag_61
35264,icmp,Tag_118
23644,icmp,Tag_39
34756,tcp,Tag_33
35264,icmp,Tag_21
23644,tcp,Tag_76
35264,icmp,Tag_39
35264,tcp,Tag_114
12244,udp,Tag_105
12244,icmp,Tag_164
34756,udp,Tag_107
23644,icmp,Tag_64
34756,udp,Tag_116
35264,tcp,Tag_54
35264,icmp,Tag_112
35264,udp,Tag_108
35264,udp,Tag_99
12244,tcp,Tag_37
23644,icmp,Tag_142
23644,icmp,Tag_181
34756,udp,Tag_174
23644,udp,Tag_188
35264,icmp,Tag_100
23644,udp,Tag_112
35264,tcp,Tag_26
23644,icmp,Tag_174
12244,icmp,Tag_40
34756,tcp,Tag_16
35264,icmp,Tag_11
35264,icmp,Tag_54
34756,tcp,Tag_76
35264,icmp,Tag_102
35264,icmp,Tag_185
35264,tcp,Tag_121
12244,tcp,Tag_31
35264,icmp,Tag_72
34756,icmp,Tag_88
35264,icmp,Tag_58
23644,udp,Tag_109
12244,icmp,Tag_89
12244,udp,Tag_22
12244,udp,Tag_134
34756,icmp,Tag_96
12244,tcp,Tag_142
35264,udp,Tag_177
23644,icmp,Tag_23
23644,tcp,Tag_21
35264,icmp,Tag_76
35264,icmp,Tag_32
35264,udp,Tag_51
35264,udp,Tag_105
12244,udp,Tag_118
12244,udp,Tag_94
35264,icmp,Tag_24
35264,tcp,Tag_89
35264,tcp,Tag_22
23644,tcp,Tag_54
35264,udp,Tag_48
35264,tcp,Tag_169
34756,udp,Tag_40
34756,icmp,Tag_118
12244,tcp,Tag_160
23644,icmp,Tag_126
35264,tcp,Tag_119
35264,udp,Tag_44
35264,udp,Tag_49
23644,tcp,Tag_148
34756,tcp,Tag_28
35264,icmp,Tag_108
34756,tcp,Tag_62
35264,udp,Tag_16
35264,tcp,Tag_148
23644,tcp,Tag_46
35264,tcp,Tag_160
35264,icmp,Tag_42
12244,udp,Tag_124
35264,tcp,Tag_199
12244,udp,Tag_36
23644,tcp,Tag_60
12244,tcp,Tag_164
12244,udp,Tag_105
35264,icmp,Tag_175
23644,tcp,Tag_38
35264,icmp,Tag_16
12244,udp,Tag_35
35264,tcp,Tag_85
35264,icmp,Tag_95
34756,tcp,Tag_54
12244,icmp,Tag_158
23644,icmp,Tag_125
34756,udp,Tag_169
35264,udp,Tag_158
35264,icmp,Tag_78
34756,tcp,Tag_43
35264,icmp,Tag_50
34756,tcp,Tag_40
12244,tcp,Tag_26
35264,udp,Tag_6
35264,udp,Tag_50
12244,udp,Tag_175
35264,tcp,Tag_198
12244,icmp,Tag_17
34756,tcp,Tag_141
23644,udp,Tag_188
23644,icmp,Tag_121
12244,icmp,Tag_199
35264,icmp,Tag_21
23644,tcp,Tag_17
35264,tcp,Tag_144
23644,tcp,Tag_172
35264,tcp,Tag_144
35264,tcp,Tag_42
35264,tcp,Tag_43
35264,udp,Tag_56
12244,tcp,Tag_163
23644,udp,Tag_103
12244,icmp,Tag_23
35264,icmp,Tag_177
12244,tcp,Tag_62
35264,udp,Tag_7
23644,udp,Tag_176
35264,tcp,Tag_96
12244,udp,Tag_75
35264,udp,Tag_161
35264,udp,Tag_129
35264,tcp,Tag_138
23644,udp,Tag_132
35264,icmp,Tag_63
34756,icmp,Tag_187
23644,icmp,Tag_31
35264,icmp,Tag_100
34756,udp,Tag_121
23644,udp,Tag_180
35264,udp,Tag_61
35264,tcp,Tag_32
35264,icmp,Tag_158
35264,udp,Tag_55
35264,icmp,Tag_111
35264,udp,Tag_22
34756,udp,Tag_36
34756,icmp,Tag_105
12244,udp,Tag_54
12244,udp,Tag_3
35264,udp,Tag_133
34756,icmp,Tag_138
35264,udp,Tag_63
35264,icmp,Tag_102
35264,udp,Tag_37
23644,tcp,Tag_121
35264,icmp,Tag_157
12244,tcp,Tag_139
35264,tcp,Tag_136
35264,udp,Tag_115
35264,udp,Tag_35
34756,icmp,Tag_143
23644,icmp,Tag_55
34756,icmp,Tag_195
35264,tcp,Tag_156
35264,tcp,Tag_145
35264,tcp,Tag_122
12244,tcp,Tag_122
35264,udp,Tag_110
35264,tcp,Tag_35
12244,tcp,Tag_65
35264,udp,Tag_71
35264,tcp,Tag_60
34756,tcp,Tag_8
35264,udp,Tag_71
12244,tcp,Tag_80
23644,udp,Tag_119
35264,icmp,Tag_38
34756,icmp,Tag_114
34756,tcp,Tag_176
12244,icmp,Tag_9
35264,icmp,Tag_199
34756,icmp,Tag_41
23644,tcp,Tag_64
35264,tcp,Tag_20
35264,udp,Tag_179
35264,tcp,Tag_101
12244,udp,Tag_149
35264,icmp,Tag_57
34756,icmp,Tag_198
34756,icmp,Tag_67
35264,tcp,Tag_117
35264,tcp,Tag_163
34756,udp,Tag_116
34756,tcp,Tag_4
23644,icmp,Tag_143
12244,udp,Tag_43
34756,tcp,Tag_187
35264,icmp,Tag_53
12244,icmp,Tag_107
35264,udp,Tag_12
12244,udp,Tag_18
12244,tcp,Tag_78
34756,tcp,Tag_36
23644,tcp,Tag_146
12244,tcp,Tag_40
12244,tcp,Tag_199
35264,tcp,Tag_68
35264,icmp,Tag_141
34756,icmp,Tag_96
12244,tcp,Tag_99
35264,icmp,Tag_72
23644,icmp,Tag_58
34756,tcp,Tag_104
35264,icmp,Tag_41
35264,icmp,Tag_154
35264,tcp,Tag_95
35264,udp,Tag_64
35264,icmp,Tag_180
34756,udp,Tag_173
12244,udp,Tag_91
35264,tcp,Tag_131
12244,tcp,Tag_44
35264,icmp,Tag_49
35264,udp,Tag_177
12244,udp,Tag_116
34756,icmp,Tag_116
12244,tcp,Tag_150
12244,udp,Tag_181
35264,icmp,Tag_114
12244,tcp,Tag_106
12244,udp,Tag_97
35264,icmp,Tag_90
12244,udp,Tag_105
35264,tcp,Tag_156
34756,udp,Tag_84
35264,icmp,Tag_189
23644,tcp,Tag_116
35264,udp,Tag_69
35264,icmp,Tag_159
35264,icmp,Tag_165
35264,tcp,Tag_191
34756,tcp,Tag_43
23644,tcp,Tag_154
35264,icmp,Tag_122
23644,tcp,Tag_17
12244,udp,Tag_110
34756,tcp,Tag_13
35264,icmp,Tag_95
35264,tcp,Tag_13
35264,udp,Tag_37
35264,tcp,Tag_152
35264,tcp,Tag_46
35264,tcp,Tag_31
23644,tcp,Tag_164
35264,udp,Tag_53
23644,icmp,Tag_104
35264,tcp,Tag_49
35264,udp,Tag_55
12244,tcp,Tag_7
12244,icmp,Tag_123
35264,icmp,Tag_177
12244,udp,Tag_155
34756,tcp,Tag_102
35264,icmp,Tag_190
23644,icmp,Tag_29
35264,tcp,Tag_187
35264,udp,Tag_57
35264,icmp,Tag_26
34756,udp,Tag_196
12244,tcp,Tag_196
34756,icmp,Tag_32
23644,tcp,Tag_31
35264,tcp,Tag_133
12244,udp,Tag_69
12244,tcp,Tag_151
23644,icmp,Tag_95
34756,tcp,Tag_163
35264,udp,Tag_2
35264,icmp,Tag_117
34756,udp,Tag_177
35264,tcp,Tag_187
35264,icmp,Tag_45
35264,tcp,Tag_98
35264,udp,Tag_179
35264,tcp,Tag_187
12244,icmp,Tag_152
35264,udp,Tag_44
12244,tcp,Tag_31
23644,tcp,Tag_147
35264,icmp,Tag_53
34756,udp,Tag_87
35264,tcp,Tag_161
34756,udp,Tag_35
34756,udp,Tag_26
23644,udp,Tag_192
23644,tcp,Tag_57
12244,udp,Tag_1
12244,tcp,Tag_163
35264,tcp,Tag_22
12244,tcp,Tag_122
12244,udp,Tag_123
35264,icmp,Tag_109
35264,udp,Tag_44
35264,tcp,Tag_140
35264,udp,Tag_93
35264,icmp,Tag_128
35264,udp,Tag_159
23644,udp,Tag_100
12244,icmp,Tag_76
23644,tcp,Tag_81
35264,icmp,Tag_72
35264,tcp,Tag_92
34756,tcp,Tag_37
35264,icmp,Tag_116
35264,tcp,Tag_32
12244,tcp,Tag_123
12244,tcp,Tag_125
23644,tcp,Tag_18
12244,icmp,Tag_172
12244,tcp,Tag_156
